brand,date,price
dji,2020-01-31,5888.76
dji,2020-02-29,9674.77
dji,2020-03-31,9336.08
dji,2020-04-30,7458.62
dk,2019-10-31,376.48
dk,2019-11-30,300.91
dk,2019-12-31,342.1
dk,2020-01-31,998.15
dk,2020-02-29,203.27
dk,2020-03-31,792.3
dk,2020-04-30,782.51
dkny,2019-10-31,174.52
dkny,2019-11-30,1557.82
dkny,2019-12-31,254.67
dkny,2020-01-31,152.13
dkny,2020-02-29,484.29
dkny,2020-03-31,260.93
dkny,2020-04-30,183.78
dlaudio,2019-12-31,188.14
dlaudio,2020-01-31,141.1
dls,2019-10-31,99.1
dls,2019-11-30,117.12
dls,2019-12-31,79.8
dls,2020-01-31,102.96
dls,2020-02-29,128.7
dls,2020-03-31,216.22
dobrusskijfarforovyjzavod,2019-12-31,88.19
dobrusskijfarforovyjzavod,2020-01-31,89.13
doctors,2020-04-30,5.41
dodo,2020-01-31,4.38
dodo,2020-02-29,
dodo,2020-03-31,5.45
dodo,2020-04-30,6.16
dohany,2019-12-31,159.08
dohany,2020-01-31,159.08
dolcegabbana,2020-01-31,151.87
dolcevita,2019-11-30,174.26
dolcevita,2019-12-31,133.85
dolcevita,2020-01-31,89.92
doliva,2019-12-31,39.31
doliva,2020-01-31,23.02
doliva,2020-02-29,32.99
doliva,2020-03-31,48.04
doliva,2020-04-30,43.87
domani-spa,2019-10-31,136.94
domani-spa,2019-11-30,
domani-spa,2019-12-31,265.64
domani-spa,2020-01-31,351.1
domani-spa,2020-02-29,351.1
domani-spa,2020-03-31,347.44
domani-spa,2020-04-30,308.64
domasnijocag,2019-11-30,26.1
domasnijocag,2019-12-31,24.74
domasnijocag,2020-01-31,20.9
domcraft,2019-12-31,13.13
domcraft,2020-01-31,13.13
domcraft,2020-02-29,43.75
domcraft,2020-03-31,30.33
domcraft,2020-04-30,24.06
domestos,2020-04-30,2.49
dometic,2019-10-31,130.99
dometic,2019-11-30,579.27
dometic,2019-12-31,151.0
dometic,2020-01-31,197.29
dometic,2020-02-29,1654.51
dometic,2020-03-31,439.37
dometic,2020-04-30,429.54
domini,2019-10-31,317.68
domini,2019-11-30,1088.33
domini,2019-12-31,1108.41
domini,2020-01-31,588.02
domini,2020-02-29,544.6
domini,2020-03-31,757.64
domini,2020-04-30,939.29
domyos,2019-10-31,837.48
domyos,2019-11-30,698.18
domyos,2019-12-31,778.92
domyos,2020-01-31,323.56
domyos,2020-02-29,701.18
domyos,2020-03-31,937.91
domyos,2020-04-30,167.22
donfeel,2020-01-31,109.14
donfeel,2020-02-29,160.62
donfeel,2020-03-31,125.1
donfeel,2020-04-30,129.74
dongma,2019-12-31,230.81
dongma,2020-01-31,230.12
dongma,2020-02-29,345.7
dongma,2020-03-31,238.87
dongma,2020-04-30,256.12
donic,2020-04-30,68.57
donnavanna,2019-12-31,105.46
donnavanna,2020-01-31,80.6
doogee,2019-10-31,393.9
doogee,2019-11-30,307.13
doogee,2019-12-31,353.5
doogee,2020-01-31,300.48
doogee,2020-02-29,687.6
doogee,2020-03-31,600.39
doogee,2020-04-30,501.01
doohan,2020-03-31,1090.63
doona,2019-10-31,383.54
doona,2019-11-30,
doona,2019-12-31,767.08
doona,2020-01-31,383.54
doona,2020-02-29,383.54
doona,2020-03-31,435.02
doona,2020-04-30,484.95
dopdrops,2019-12-31,18.02
dormeo,2019-11-30,55.32
dormeo,2019-12-31,48.02
dormeo,2020-01-31,48.59
dormeo,2020-02-29,141.28
dormeo,2020-03-31,77.18
dormeo,2020-04-30,67.53
doubleeagle,2019-10-31,64.33
doubleeagle,2019-11-30,
doubleeagle,2019-12-31,90.91
doublefish,2019-11-30,12.01
doublefish,2019-12-31,
doublefish,2020-01-31,11.42
dougez,2020-04-30,6.83
doui,2019-12-31,28.31
doui,2020-01-31,28.31
doui,2020-02-29,
doui,2020-03-31,31.74
doui,2020-04-30,38.61
dove,2020-04-30,2.59
dowontec,2019-11-30,411.85
dowontec,2019-12-31,411.85
dowontec,2020-01-31,411.85
dowontec,2020-02-29,411.85
dowontec,2020-03-31,576.59
dox,2019-12-31,8.9
dox,2020-01-31,9.02
dox,2020-02-29,13.47
dox,2020-03-31,11.59
dox,2020-04-30,17.16
dr.alex,2020-04-30,7.95
dr.hoffman,2019-12-31,58.39
dr.hoffman,2020-01-31,48.56
dr.hoffman,2020-02-29,43.31
dr.hoffman,2020-03-31,20.18
dr.jart,2019-12-31,25.46
dragon-i,2019-12-31,79.6
dragon-i,2020-01-31,
dragon-i,2020-02-29,47.31
dragonfly,2019-12-31,268.36
dragonfly,2020-01-31,408.76
dragonfly,2020-02-29,363.46
dragons,2020-04-30,14.67
dreammachines,2019-10-31,1801.82
dreammachines,2019-11-30,
dreammachines,2019-12-31,2565.29
dreammachines,2020-01-31,2109.48
dreamwave,2020-04-30,149.15
dremel,2019-10-31,72.05
dremel,2019-11-30,72.05
dremel,2019-12-31,245.73
dremel,2020-01-31,146.26
dremel,2020-02-29,284.93
dremel,2020-03-31,267.07
dremel,2020-04-30,202.14
drfrei,2019-12-31,7.51
drfrei,2020-01-31,4.36
drgans,2019-12-31,109.66
drgans,2020-01-31,63.15
drjart,2019-12-31,77.88
drjart,2020-01-31,65.45
drsea,2019-12-31,13.9
drugoeizdatelstvo,2019-12-31,14.61
dsk,2020-02-29,398.98
dsland,2019-10-31,689.47
dsland,2019-11-30,889.39
dsland,2019-12-31,735.59
dsland,2020-01-31,752.92
dsland,2020-02-29,987.22
dsland,2020-03-31,545.7
dsp,2019-11-30,44.53
dsp,2019-12-31,58.91
dsp,2020-01-31,76.68
dsp,2020-02-29,195.94
dsp,2020-03-31,124.33
dsp,2020-04-30,123.72
dsppa,2019-12-31,79.28
dsquared,2019-12-31,229.87
dsquared,2020-01-31,144.15
dsquared,2020-02-29,196.96
dsquared,2020-03-31,175.12
dub,2020-02-29,2.16
dub,2020-03-31,3.06
dub,2020-04-30,4.74
ducray,2019-12-31,22.14
ducray,2020-01-31,43.3
ducray,2020-02-29,41.35
ducray,2020-03-31,23.5
ducray,2020-04-30,27.95
duir,2020-01-31,7.23
dune,2020-01-31,132.82
dune,2020-02-29,106.26
dune,2020-03-31,179.2
dune,2020-04-30,143.89
dunhill,2019-12-31,113.44
dunlop,2019-12-31,150.14
dunlop,2020-01-31,121.3
dunlop,2020-02-29,101.75
dunu,2019-11-30,130.5
dunu,2019-12-31,48.14
dunu,2020-01-31,
dunu,2020-02-29,55.34
dunya,2020-03-31,41.51
dunya,2020-04-30,47.03
dvirtex,2020-01-31,97.81
dvirtex,2020-02-29,
dvirtex,2020-03-31,97.81
dwt,2019-10-31,238.21
dwt,2019-11-30,360.73
dwt,2019-12-31,409.52
dwt,2020-01-31,240.75
dwt,2020-02-29,475.66
dwt,2020-03-31,371.77
dwt,2020-04-30,577.53
dxracer,2019-10-31,836.23
dxracer,2019-11-30,1178.78
dxracer,2019-12-31,1292.11
dxracer,2020-01-31,1128.05
dxracer,2020-02-29,2051.0
dxracer,2020-03-31,1261.1
dxracer,2020-04-30,1388.87
dyflon,2019-12-31,25.71
dyflon,2020-01-31,15.7
dyflon,2020-02-29,
dyflon,2020-03-31,
dyflon,2020-04-30,17.99
dymatize,2019-12-31,67.5
dymatize,2020-01-31,66.35
dymatize,2020-02-29,100.73
dymatize,2020-03-31,97.14
dymatize,2020-04-30,114.19
dynacord,2019-11-30,2879.22
dynacord,2019-12-31,
dynacord,2020-01-31,1130.27
dynacord,2020-02-29,
dynacord,2020-03-31,1991.82
dynafit,2020-03-31,102.96
dynamic,2019-12-31,95.5
dynamic,2020-01-31,135.52
dynamic,2020-02-29,147.23
dynamic,2020-03-31,299.1
dynastar,2019-11-30,342.09
dynastar,2019-12-31,391.86
dyson,2019-10-31,1677.42
dyson,2019-11-30,2196.82
dyson,2019-12-31,3093.87
dyson,2020-01-31,1222.85
dyson,2020-02-29,3066.6
dyson,2020-03-31,5405.45
dyson,2020-04-30,7203.38
e-blue,2019-10-31,502.84
e-blue,2019-11-30,371.44
e-blue,2019-12-31,251.68
e-blue,2020-01-31,384.51
e-blue,2020-02-29,356.89
e-blue,2020-03-31,323.5
e-blue,2020-04-30,84.51
e-twow,2019-12-31,506.33
e-twow,2020-01-31,
e-twow,2020-02-29,1281.84
e-twow,2020-03-31,908.04
e-twow,2020-04-30,1632.4
ea,2019-12-31,1265.48
ea,2020-01-31,
ea,2020-02-29,36.75
ea,2020-03-31,38.59
ea,2020-04-30,46.31
eagle,2020-02-29,52.87
eagle,2020-03-31,41.84
eagle,2020-04-30,36.71
eago,2020-03-31,158.31
easycamp,2019-11-30,29.09
easycamp,2019-12-31,21.36
easywalker,2019-10-31,521.34
easywalker,2019-11-30,439.97
easywalker,2019-12-31,605.37
easywalker,2020-01-31,368.55
easywalker,2020-02-29,526.92
easywalker,2020-03-31,
easywalker,2020-04-30,1236.58
eco,2019-10-31,12.33
eco,2019-11-30,14.55
eco,2019-12-31,81.08
eco,2020-01-31,101.59
eco,2020-02-29,250.86
eco,2020-03-31,273.07
eco,2020-04-30,648.46
ecobalance,2020-02-29,12.87
ecocool,2019-10-31,279.94
ecocool,2019-11-30,403.25
ecocool,2019-12-31,248.38
ecocool,2020-01-31,249.97
ecocool,2020-02-29,518.42
ecocool,2020-03-31,289.08
ecocool,2020-04-30,384.06
ecolab,2019-12-31,9.72
ecolab,2020-01-31,9.52
ecolab,2020-02-29,5.32
ecolab,2020-03-31,5.47
ecolab,2020-04-30,9.92
ecolatier,2020-03-31,5.79
ecolatier,2020-04-30,5.75
ecolight,2019-12-31,27.65
ecolight,2020-01-31,
ecolight,2020-02-29,12.1
ecosoft,2019-12-31,392.12
ecosoft,2020-01-31,502.39
ecosoft,2020-02-29,476.27
ecosoft,2020-03-31,1042.3
ecosoft,2020-04-30,586.45
ecoterm,2019-10-31,21.65
ecoterm,2019-11-30,
ecoterm,2019-12-31,46.98
ecoterm,2020-01-31,30.09
ecotex,2019-10-31,8.6
ecotex,2019-11-30,14.05
ecotex,2019-12-31,52.65
ecotex,2020-01-31,30.07
ecotex,2020-02-29,40.69
ecotex,2020-03-31,26.17
ecotex,2020-04-30,16.68
ecs,2020-01-31,70.01
edcon,2019-12-31,87.52
edcon,2020-01-31,
edcon,2020-02-29,78.77
edcon,2020-03-31,213.98
edelman,2019-12-31,83.17
eden,2020-01-31,423.96
eden,2020-02-29,
eden,2020-03-31,
eden,2020-04-30,205.92
edge,2019-10-31,1091.4
edge,2019-11-30,591.81
edge,2019-12-31,706.9
edge,2020-01-31,593.92
edge,2020-02-29,772.91
edge,2020-03-31,401.28
edge,2020-04-30,270.89
edifier,2019-10-31,48.85
edifier,2019-11-30,134.71
edifier,2019-12-31,73.08
edifier,2020-01-31,142.05
edifier,2020-02-29,46.22
edifier,2020-03-31,42.42
edifier,2020-04-30,24.99
edon,2019-10-31,75.27
edon,2019-11-30,99.34
edon,2019-12-31,146.79
edon,2020-01-31,126.81
edon,2020-02-29,145.74
edon,2020-03-31,189.62
edon,2020-04-30,446.56
edox,2019-10-31,1192.91
edox,2019-11-30,1101.06
edox,2019-12-31,1022.16
edox,2020-01-31,1269.87
edox,2020-02-29,1019.42
edox,2020-03-31,1310.2
edox,2020-04-30,1073.99
edu-play,2020-02-29,41.7
edu-play,2020-03-31,75.55
edu-play,2020-04-30,44.76
educa,2020-03-31,49.38
educa,2020-04-30,22.21
edufun,2019-12-31,1867.92
edufun,2020-01-31,268.8
edufun,2020-02-29,337.14
edufun,2020-03-31,392.67
edufun,2020-04-30,243.56
efba,2020-01-31,85.54
efba,2020-02-29,117.31
efba,2020-03-31,98.4
efba,2020-04-30,72.04
efremov,2019-12-31,3472.56
efremov,2020-01-31,6436.97
efremov,2020-02-29,9592.65
efremov,2020-03-31,5536.54
efremov,2020-04-30,1552.7
egger,2020-04-30,15.49
eglo,2020-01-31,50.1
eglo,2020-02-29,141.98
eglo,2020-03-31,204.07
eglo,2020-04-30,38.1
egmont,2019-12-31,6.78
egreat,2019-12-31,409.5
egreat,2020-01-31,409.5
ehome,2019-12-31,10.75
ehome,2020-01-31,10.81
ehome,2020-02-29,
ehome,2020-03-31,
ehome,2020-04-30,10.81
einhell,2019-10-31,160.62
einhell,2019-11-30,99.87
einhell,2019-12-31,204.31
einhell,2020-01-31,160.22
einhell,2020-02-29,403.1
einhell,2020-03-31,226.84
einhell,2020-04-30,320.23
ekel,2019-12-31,4.68
ekel,2020-01-31,5.75
ekel,2020-02-29,4.02
ekel,2020-03-31,2.04
ekel,2020-04-30,6.97
ekskluziv,2020-01-31,1698.89
eksmo,2019-12-31,45.3
eksmo,2020-01-31,35.04
eksmo,2020-02-29,9.28
elamina,2019-12-31,13.39
elan,2019-10-31,350.16
elan,2019-11-30,1039.25
elan,2019-12-31,584.79
elan,2020-01-31,460.71
elan,2020-02-29,304.06
elan,2020-03-31,385.85
elanda,2020-02-29,612.62
elanda,2020-03-31,402.2
elari,2019-10-31,1901.4
elari,2019-11-30,1427.05
elari,2019-12-31,2907.09
elari,2020-01-31,1698.76
elari,2020-02-29,2062.47
elari,2020-03-31,1724.6
elari,2020-04-30,1074.4
elaud,2020-02-29,6.31
elaud,2020-03-31,6.31
elbasco,2019-11-30,4.14
elbasco,2019-12-31,6.78
elbasco,2020-01-31,6.41
elbasco,2020-02-29,5.18
elbasco,2020-03-31,5.79
elbasco,2020-04-30,7.38
elco,2020-01-31,22.91
elco,2020-02-29,33.08
elco,2020-03-31,27.81
electro-voice,2019-10-31,1756.14
electro-voice,2019-11-30,2570.47
electro-voice,2019-12-31,1713.07
electro-voice,2020-01-31,530.77
electro-voice,2020-02-29,2849.36
electro-voice,2020-03-31,2274.38
electrolux,2019-10-31,3536.76
electrolux,2019-11-30,6574.48
electrolux,2019-12-31,4379.36
electrolux,2020-01-31,2248.16
electrolux,2020-02-29,3691.02
electrolux,2020-03-31,6128.87
electrolux,2020-04-30,8663.0
electronicarts,2019-12-31,275.18
electronicarts,2020-01-31,718.72
electronicsdeluxe,2019-10-31,236.74
electronicsdeluxe,2019-11-30,178.18
electronicsdeluxe,2019-12-31,317.82
electronicsdeluxe,2020-01-31,282.24
electronicsdeluxe,2020-02-29,323.0
electronicsdeluxe,2020-03-31,198.45
electronicsdeluxe,2020-04-30,211.26
elegant,2019-12-31,19.0
elegant,2020-01-31,
elegant,2020-02-29,11.63
elegante,2020-03-31,55.34
elegante,2020-04-30,55.34
elektrostandard,2019-12-31,49.59
element,2019-10-31,740.21
element,2019-11-30,2786.99
element,2019-12-31,3604.47
element,2020-01-31,3447.65
element,2020-02-29,5788.57
element,2020-03-31,655.54
element,2020-04-30,61.96
elena,2020-03-31,42.47
elena,2020-04-30,72.57
elenberg,2019-10-31,7889.37
elenberg,2019-11-30,5095.89
elenberg,2019-12-31,4845.48
elenberg,2020-01-31,2428.19
elenberg,2020-02-29,3382.18
elenberg,2020-03-31,3618.38
elenberg,2020-04-30,5692.58
elf,2020-03-31,14.96
elica,2019-10-31,163.55
elica,2019-11-30,249.63
elica,2019-12-31,286.87
elica,2020-01-31,144.4
elica,2020-02-29,470.85
elica,2020-03-31,291.86
elica,2020-04-30,221.96
eliesaab,2019-12-31,111.5
elikor,2019-10-31,184.67
elikor,2019-11-30,292.81
elikor,2019-12-31,213.93
elikor,2020-01-31,164.9
elikor,2020-02-29,469.16
elikor,2020-03-31,279.11
elikor,2020-04-30,272.69
elite,2019-12-31,6.36
elite,2020-01-31,8.38
elite,2020-02-29,9.88
elite,2020-03-31,4.54
elite,2020-04-30,7.94
elitech,2019-10-31,145.72
elitech,2019-11-30,
elitech,2019-12-31,
elitech,2020-01-31,
elitech,2020-02-29,152.48
elitech,2020-03-31,182.06
elizavecca,2019-12-31,34.18
elizavecca,2020-01-31,24.58
elizavecca,2020-02-29,42.56
elizavecca,2020-03-31,34.07
elizavecca,2020-04-30,14.37
elna,2019-10-31,425.2
elna,2019-11-30,965.3
elna,2019-12-31,514.34
elna,2020-01-31,602.26
elna,2020-02-29,860.74
elna,2020-03-31,733.49
elna,2020-04-30,554.14
elp,2020-03-31,16.71
elp,2020-04-30,16.71
elpaza,2020-03-31,26.26
elpaza,2020-04-30,18.6
elskin,2020-03-31,1.01
elskin,2020-04-30,1.01
eltempo,2019-10-31,70.01
eltempo,2019-11-30,286.86
eltempo,2019-12-31,346.98
eltempo,2020-01-31,123.06
eltempo,2020-02-29,165.26
eltex,2020-01-31,67.44
eltreco,2019-10-31,902.54
eltreco,2019-11-30,
eltreco,2019-12-31,
eltreco,2020-01-31,
eltreco,2020-02-29,
eltreco,2020-03-31,1009.42
elvin,2019-11-30,69.24
elvin,2019-12-31,146.21
elysium,2019-12-31,18.24
elysium,2020-01-31,9.9
elysium,2020-02-29,18.73
elysium,2020-03-31,11.88
elysium,2020-04-30,17.64
emar,2020-04-30,102.45
embryolisse,2019-12-31,46.42
embryolisse,2020-01-31,52.08
embryolisse,2020-02-29,101.62
embryolisse,2020-03-31,48.94
embryolisse,2020-04-30,94.85
emer,2019-11-30,398.98
emer,2019-12-31,
emer,2020-01-31,458.18
emer,2020-02-29,458.18
emil,2020-03-31,149.3
emil,2020-04-30,179.5
emily,2020-01-31,1008.15
emily,2020-02-29,628.58
emoji,2020-01-31,18.02
emoji,2020-02-29,18.02
empire,2020-03-31,80.85
ems,2020-02-29,34.32
ems,2020-03-31,20.59
ems,2020-04-30,23.17
emsa,2019-12-31,66.81
emsa,2020-01-31,43.85
emsa,2020-02-29,46.17
emsa,2020-03-31,42.03
emsa,2020-04-30,38.88
enchantimals,2019-10-31,48.88
enchantimals,2019-11-30,
enchantimals,2019-12-31,
enchantimals,2020-01-31,
enchantimals,2020-02-29,
enchantimals,2020-03-31,48.88
endever,2020-01-31,17.3
endever,2020-02-29,26.98
energizer,2019-12-31,180.44
energizer,2020-01-31,131.87
energizer,2020-02-29,268.18
energizer,2020-03-31,160.42
energizer,2020-04-30,109.03
energolux,2019-11-30,85.04
energolux,2019-12-31,
energolux,2020-01-31,
energolux,2020-02-29,78.48
energolux,2020-03-31,117.08
energolux,2020-04-30,182.12
energy,2020-01-31,30.46
energy,2020-02-29,10.2
energybody,2020-03-31,93.42
energybody,2020-04-30,135.27
energysistem,2019-11-30,125.69
energysistem,2019-12-31,187.84
enermax,2019-10-31,96.86
enermax,2019-11-30,
enermax,2019-12-31,56.54
enermax,2020-01-31,91.7
enermax,2020-02-29,168.68
enermax,2020-03-31,138.27
enermax,2020-04-30,7.56
engenius,2020-02-29,14.13
engenius,2020-03-31,14.13
engenius,2020-04-30,133.43
enkor,2019-12-31,146.81
enkor,2020-01-31,168.43
enlightenbrick,2019-12-31,0.97
enough,2019-12-31,25.56
enough,2020-01-31,15.63
enough,2020-02-29,22.1
enough,2020-03-31,19.72
enough,2020-04-30,26.83
envision,2020-01-31,130.99
envision,2020-02-29,152.86
eos,2019-12-31,21.45
epiphone,2019-12-31,355.21
epiphone,2020-01-31,
epiphone,2020-02-29,280.57
epiphone,2020-03-31,266.41
epiphone,2020-04-30,412.88
epoch,2019-12-31,20.82
epoch,2020-01-31,
epoch,2020-02-29,13.39
epoch,2020-03-31,
epoch,2020-04-30,21.62
epr,2019-12-31,494.22
epson,2019-10-31,9753.74
epson,2019-11-30,11800.64
epson,2019-12-31,10679.89
epson,2020-01-31,9129.19
epson,2020-02-29,14653.68
epson,2020-03-31,9614.45
epson,2020-04-30,5905.52
era,2019-12-31,121.06
era,2020-01-31,8.71
erbis,2019-12-31,80.9
erdenet,2020-01-31,250.97
erdenet,2020-02-29,254.66
ergo,2019-10-31,669.07
ergo,2019-11-30,1598.21
ergo,2019-12-31,1219.76
ergo,2020-01-31,1106.22
ergo,2020-02-29,1522.44
ergo,2020-03-31,1229.64
ergo,2020-04-30,2094.25
ergobaby,2020-03-31,32.18
ergolux,2019-12-31,2.09
ergolux,2020-01-31,2.11
ergolux,2020-02-29,2.17
ergolux,2020-03-31,3.03
ergolux,2020-04-30,5.27
erichkrause,2019-12-31,14.4
erichkrause,2020-01-31,28.24
erichkrause,2020-02-29,45.1
erichkrause,2020-03-31,13.19
erichkrause,2020-04-30,9.05
erik,2020-01-31,23.62
erik,2020-02-29,50.11
erismann,2019-12-31,42.7
erismann,2020-01-31,25.54
erisson,2019-10-31,36.04
erisson,2019-11-30,72.08
erisson,2019-12-31,46.34
erisson,2020-01-31,48.05
erisson,2020-02-29,36.04
erisson,2020-03-31,36.04
erkaplan,2019-12-31,270.95
erkaplan,2020-01-31,391.51
erkaplan,2020-02-29,374.61
erkaplan,2020-03-31,182.18
erkaplan,2020-04-30,669.78
erlit,2019-12-31,743.54
erlit,2020-01-31,755.48
erlit,2020-02-29,302.74
erlit,2020-03-31,459.39
erlit,2020-04-30,408.86
ermila,2020-01-31,110.89
ermila,2020-02-29,128.19
ersport,2019-10-31,256.05
ersport,2019-11-30,795.14
ersport,2019-12-31,1125.28
ersport,2020-01-31,1437.78
ersport,2020-02-29,3063.65
ersport,2020-03-31,619.35
esab,2020-01-31,46.35
esab,2020-02-29,73.72
esab,2020-03-31,79.74
esab,2020-04-30,18.74
escada,2019-10-31,111.14
escada,2019-11-30,112.1
escada,2019-12-31,82.87
escada,2020-01-31,46.01
escada,2020-02-29,139.1
escada,2020-03-31,68.61
escada,2020-04-30,42.47
escan,2019-10-31,148.18
escan,2019-11-30,138.09
escan,2019-12-31,140.93
escan,2020-01-31,105.71
escan,2020-02-29,754.68
escan,2020-03-31,1475.62
escan,2020-04-30,1132.1
escentricmolecules,2019-12-31,24.45
esi,2020-02-29,99.4
esi,2020-03-31,170.43
esmeralda,2020-01-31,533.2
esmeralda,2020-02-29,519.11
esmeralda,2020-03-31,283.15
espiro,2020-03-31,220.92
essager,2020-04-30,6.11
esse,2019-12-31,56.11
esse,2020-01-31,
esse,2020-02-29,114.29
esse,2020-03-31,89.63
esse,2020-04-30,33.82
essence,2019-12-31,7.67
essence,2020-01-31,5.74
essence,2020-02-29,8.18
essence,2020-03-31,4.71
essence,2020-04-30,19.19
esspero,2020-04-30,218.0
estap,2019-10-31,118.62
estap,2019-11-30,169.04
estap,2019-12-31,
estap,2020-01-31,105.74
estap,2020-02-29,
estap,2020-03-31,149.76
estel,2019-12-31,5.51
estel,2020-01-31,7.18
esthetichouse,2019-12-31,21.85
esthetichouse,2020-01-31,24.72
estomoda,2019-10-31,66.93
estomoda,2019-11-30,
estomoda,2019-12-31,66.93
estomoda,2020-01-31,
estomoda,2020-02-29,84.94
estomoda,2020-03-31,62.29
estomoda,2020-04-30,66.07
estrade,2019-12-31,5.51
estrade,2020-01-31,6.04
estrade,2020-02-29,6.41
estrade,2020-03-31,6.67
estrade,2020-04-30,6.21
esun,2020-01-31,211.07
esun,2020-02-29,188.29
etalon,2019-10-31,37.07
etalon,2019-11-30,44.53
etalon,2019-12-31,75.67
etalon,2020-01-31,
etalon,2020-02-29,64.22
etalon,2020-03-31,78.88
etalon,2020-04-30,39.87
etaltech,2020-03-31,901.46
eternalrose,2020-01-31,4324.44
etor,2019-10-31,432.89
etor,2019-11-30,931.28
etor,2019-12-31,513.03
etor,2020-01-31,246.29
etor,2020-02-29,495.06
etor,2020-03-31,636.72
etor,2020-04-30,92.67
etro,2019-12-31,348.01
etro,2020-01-31,207.73
etro,2020-02-29,
etro,2020-03-31,186.62
eurogold,2019-10-31,7.7
eurogold,2019-11-30,7.7
eurogold,2019-12-31,
eurogold,2020-01-31,7.7
eurogold,2020-02-29,7.7
eurogold,2020-03-31,7.7
eurogold,2020-04-30,7.7
eurolight,2019-11-30,16.37
eurolight,2019-12-31,
eurolight,2020-01-31,10.91
eurolight,2020-02-29,
eurolight,2020-03-31,10.91
eurolight,2020-04-30,2.55
eurolux,2019-10-31,664.74
eurolux,2019-11-30,740.34
eurolux,2019-12-31,830.9
eurolux,2020-01-31,463.61
eurolux,2020-02-29,457.14
eurolux,2020-03-31,539.03
eurolux,2020-04-30,1182.25
europrint,2019-10-31,26.09
europrint,2019-11-30,11.96
europrint,2019-12-31,24.66
europrint,2020-01-31,16.66
europrint,2020-02-29,29.4
europrint,2020-03-31,13.69
europrint,2020-04-30,18.69
europusk,2020-04-30,56.62
eurosvet,2020-01-31,84.0
eurosvet,2020-02-29,64.1
eurosvet,2020-03-31,42.73
eurosvet,2020-04-30,82.37
eurotrading,2019-12-31,90.09
eva,2020-03-31,59.82
eva,2020-04-30,192.33
evamosaic,2019-12-31,5.14
evamosaic,2020-01-31,6.6
eveline,2020-03-31,8.22
evelinecosmetics,2019-12-31,5.53
evelinecosmetics,2020-01-31,5.75
evenflo,2019-12-31,516.6
evenflo,2020-01-31,358.27
evenflo,2020-02-29,686.1
evenflo,2020-03-31,583.68
evenflo,2020-04-30,321.35
everest,2020-04-30,166.28
everflo,2019-12-31,45.05
everflo,2020-01-31,104.51
everlast,2019-12-31,133.11
everlast,2020-01-31,103.33
everlast,2020-02-29,231.81
everlast,2020-03-31,265.83
everlast,2020-04-30,123.56
evga,2019-10-31,2106.66
evga,2019-11-30,604.65
evga,2019-12-31,176.51
evga,2020-01-31,528.58
evga,2020-02-29,303.74
evga,2020-03-31,104.22
evga,2020-04-30,74.39
evgo,2019-10-31,118.9
evgo,2019-11-30,106.8
evgo,2019-12-31,
evgo,2020-01-31,106.8
evgo,2020-02-29,106.8
evgo,2020-03-31,106.8
evh,2020-02-29,393.7
evh,2020-03-31,49.68
evh,2020-04-30,118.4
eviza,2019-12-31,30.89
evrika,2019-12-31,591.78
evrika,2020-01-31,
evrika,2020-02-29,372.9
evrika,2020-03-31,257.15
evrika,2020-04-30,257.15
evrodetal,2019-12-31,297.18
evrodetal,2020-01-31,202.94
ewa,2020-01-31,29.6
ewt,2019-11-30,91.17
ewt,2019-12-31,91.17
exclusive,2019-12-31,51.48
exclusive,2020-01-31,
exclusive,2020-02-29,
exclusive,2020-03-31,49.43
exide,2019-12-31,181.21
exide,2020-01-31,155.23
exide,2020-02-29,232.5
exide,2020-03-31,155.32
exide,2020-04-30,109.63
exnihilo,2019-12-31,54.06
exnihilo,2020-01-31,54.06
exost,2019-12-31,127.42
expromt,2020-04-30,10.73
ezetil,2019-10-31,66.9
ezetil,2019-11-30,374.06
ezetil,2019-12-31,208.84
ezetil,2020-01-31,408.4
ezetil,2020-02-29,426.1
ezetil,2020-03-31,257.38
ezetil,2020-04-30,236.77
ezviz,2020-01-31,77.98
ezviz,2020-02-29,89.87
ezviz,2020-03-31,54.51
fa,2020-04-30,1.98
faans,2019-10-31,62.72
faber,2020-02-29,170.84
fabretti,2019-10-31,35.48
fabretti,2019-11-30,49.91
fabretti,2019-12-31,47.73
fabretti,2020-01-31,41.04
fabretti,2020-02-29,34.45
fabretti,2020-03-31,42.72
fabretti,2020-04-30,65.84
fabrikamir,2019-12-31,333.28
fabrikamir,2020-01-31,293.06
fagor,2019-11-30,383.97
falmec,2019-11-30,826.38
falmec,2019-12-31,766.64
falmec,2020-01-31,
falmec,2020-02-29,364.71
falmec,2020-03-31,
falmec,2020-04-30,416.19
family,2019-11-30,1055.34
family,2019-12-31,1055.34
family,2020-01-31,
family,2020-02-29,82.11
fancier,2020-03-31,90.06
fancy,2019-10-31,22.26
fancy,2019-11-30,29.09
fancy,2019-12-31,56.72
fancy,2020-01-31,44.72
fancy,2020-02-29,52.98
fancy,2020-03-31,61.24
fancy,2020-04-30,62.07
fant-mebel,2019-10-31,282.89
fant-mebel,2019-11-30,282.89
fant-mebel,2019-12-31,282.89
fant-mebel,2020-01-31,
fant-mebel,2020-02-29,282.89
fanta,2020-04-30,1.42
fantasia,2019-10-31,343.11
fantasia,2019-11-30,230.89
fantasia,2019-12-31,293.78
fantasia,2020-01-31,230.89
fantasia,2020-02-29,583.53
fantasia,2020-03-31,641.78
fantasia,2020-04-30,635.72
