"sess_ctry","sess_loc","datum","sug_platform","session_duration","pages_per_sess","jump_offs","sess_cart_add","sess_co","sess_co_done","sessions","land_pg","country","state","county","name","lat","lng"
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR34TiNA5,,,,,,
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/legal-notice,IE,"",County Dublin,Dublin,53.33306,-6.24889
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l?,,,,,,
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/whiskyquartier-die-vielfalt-d,SE,"",Norrbotten County,Luleå,65.58415,22.15465
Bangladesh,"","2024-12-01",alphabet,333.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/pages/contact,IT,Piemont,Torino,"",44.93645,7.54015
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/asien?fbclid=IwZXh0bgNh,,,,,,
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/neu-im-shop?fbclid=IwZX,,,,,,
The Netherlands,Rotterdam,"2024-12-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,US,New York,Schenectady,Rotterdam,42.78702,-73.97096
The Netherlands,Rotterdam,"2024-12-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,NL,South Holland,"",Rotterdam,51.9225,4.47917
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2024-12-01",alphabet,58.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?,AT,"","",Vienna,48.20849,16.37208
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR3xl_WFD,SE,"",Norrbotten County,Luleå,65.58415,22.15465
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/whiskyquartier-die-geschichte,SE,"",Norrbotten County,Luleå,65.58415,22.15465
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/terms-of-service,IE,"",County Dublin,Dublin,53.33306,-6.24889
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,AT,"","",Vienna,48.20849,16.37208
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/policies/refund-policy,IE,"",County Dublin,Dublin,53.33306,-6.24889
The Netherlands,Rotterdam,"2024-12-01",whiskybase,19.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-enigma-0-,US,New York,Schenectady,Rotterdam,42.78702,-73.97096
The Netherlands,Rotterdam,"2024-12-01",whiskybase,19.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-enigma-0-,NL,South Holland,"",Rotterdam,51.9225,4.47917
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/whisky?fbclid=IwZXh0bgNhZW0CM,,,,,,
The Netherlands,Amsterdam,"2024-12-01",whiskybase,9.0,1.5,1,0,0,0,2,https://www.whiskyquartier.de/products/triple-wood-0-7l?_pos=1&_s,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2024-12-01",whiskybase,9.0,1.5,1,0,0,0,2,https://www.whiskyquartier.de/products/triple-wood-0-7l?_pos=1&_s,NL,North Holland,"",Amsterdam,52.37403,4.88969
Türkiye,Istanbul,"2024-12-01",direct,1165.0,7.0,0,1,1,1,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,TR,"","",Istanbul,41.01384,28.94966
India,"","2024-12-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
The Netherlands,Purmerend,"2024-12-01",direct,0.0,1.0,4,0,0,0,4,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-,NL,North Holland,"",Purmerend,52.505,4.95972
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/yamazaki-0-7l?fbclid=IwZXh,,,,,,
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/whiskyquartier-die-geschichte,SE,"",Norrbotten County,Luleå,65.58415,22.15465
The Netherlands,Amsterdam,"2024-12-01",direct,22.0,2.0,0,1,1,0,1,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2024-12-01",direct,22.0,2.0,0,1,1,0,1,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,NL,North Holland,"",Amsterdam,52.37403,4.88969
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l?,,,,,,
Ireland,Clonee,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/whiskyquartier-die-geschichte,,,,,,
Czechia,Beroun,"2024-12-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,CZ,Central Bohemia,"",Beroun,49.96382,14.072
The Netherlands,Purmerend,"2024-12-01",direct,0.0,1.0,6,0,0,0,6,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,NL,North Holland,"",Purmerend,52.505,4.95972
Finland,Helsinki,"2024-12-01",direct,255.0,9.0,0,0,0,0,1,https://www.whiskyquartier.de/collections/islay,FI,"",Uusimaa,Helsinki,60.16952,24.93545
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?preview_privacy_banner=1,IE,"",County Dublin,Dublin,53.33306,-6.24889
Türkiye,Istanbul,"2024-12-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,TR,"","",Istanbul,41.01384,28.94966
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/pages/contact,IE,"",County Dublin,Dublin,53.33306,-6.24889
The Netherlands,Rotterdam,"2024-12-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardcore-0-7l,US,New York,Schenectady,Rotterdam,42.78702,-73.97096
The Netherlands,Rotterdam,"2024-12-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/ardcore-0-7l,NL,South Holland,"",Rotterdam,51.9225,4.47917
Belgium,Ghent,"2024-12-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/concept-no-3-0-7l,,,,,,
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR0SKwb9L,SE,"",Norrbotten County,Luleå,65.58415,22.15465
The Netherlands,Amsterdam,"2024-12-01",direct,12.0,6.0,0,0,0,0,1,https://www.whiskyquartier.de/,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2024-12-01",direct,12.0,6.0,0,0,0,0,1,https://www.whiskyquartier.de/,NL,North Holland,"",Amsterdam,52.37403,4.88969
Czechia,Beroun,"2024-12-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/concept-no-1-0-7l,CZ,Central Bohemia,"",Beroun,49.96382,14.072
Sweden,Luleå,"2024-12-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/yamazaki-0-7l?fbclid=IwZXh,SE,"",Norrbotten County,Luleå,65.58415,22.15465
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,California,Alameda County,Dublin,37.70215,-121.93579
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,Pennsylvania,Bucks County,Dublin,40.37177,-75.20156
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,Ohio,Franklin County,Dublin,40.09923,-83.11408
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,New Hampshire,Cheshire County,Dublin,42.90758,-72.06258
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,Virginia,Pulaski County,Dublin,37.10568,-80.68534
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,Texas,Erath County,Dublin,32.08514,-98.34199
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,US,Georgia,Laurens County,Dublin,32.54044,-82.90375
Ireland,Dublin,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,IE,"",County Dublin,Dublin,53.33306,-6.24889
Russia,St Petersburg,"2024-12-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,,,,,,
Cabo Verde,Praia,"2025-01-01",alphabet,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,CV,"",Praia,Praia,14.93152,-23.51254
Switzerland,Aarau,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,CH,Aargau,Bezirk Aarau,Aarau,47.39254,8.04422
Ukraine,"","2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-quest-1l,IT,Piemont,Torino,"",44.93645,7.54015
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Ohio,Columbiana County,Lisbon,40.772,-80.76813
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,North Dakota,Ransom County,Lisbon,46.44163,-97.68121
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Maine,Androscoggin County,Lisbon,44.03146,-70.1045
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Iowa,Linn County,Lisbon,41.92112,-91.38545
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Connecticut,New London County,Lisbon,41.60399,-72.01174
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,US,Ohio,Clark County,Lisbon,39.86089,-83.6352
Portugal,Lisbon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,PT,"",Lisbon,Lisbon,38.71667,-9.13333
Switzerland,Uitikon,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,CH,Zurich,Bezirk Dietikon,Uitikon,47.36911,8.45699
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,AT,"","",Vienna,48.20849,16.37208
Ukraine,Kyiv,"2025-01-01",whiskybase,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,UA,"","",Kyiv,50.45466,30.5238
Canada,Montreal,"2025-01-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,,,,,,
The Netherlands,Amsterdam,"2025-01-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,US,New York,Montgomery County,Amsterdam,42.93869,-74.18819
The Netherlands,Amsterdam,"2025-01-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,NL,North Holland,"",Amsterdam,52.37403,4.88969
Belgium,Antwerp,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/triple-wood-0-7l,US,Ohio,Paulding County,Antwerp,41.18144,-84.74051
Lebanon,"","2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/laddie-ten-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
Belize,"","2025-01-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,IT,Piemont,Torino,"",44.93645,7.54015
Sweden,Bandhagen,"2025-01-01",whiskybase,28.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l,,,,,,
Bulgaria,Sofia,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,BG,"",Sofia-City,Sofia,42.69751,23.32415
Switzerland,Zurich,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/suntory-hibiki-100th-anniv,,,,,,
The Netherlands,Purmerend,"2025-01-01",direct,0.0,1.0,5,0,0,0,5,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,NL,North Holland,"",Purmerend,52.505,4.95972
Taiwan,Kaohsiung,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,TW,"","",Kaohsiung,22.61626,120.31333
Taiwan,Taipei,"2025-01-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/frontpage,TW,Hhohho Region,Inkhundla Piggs Peak,Taipei,25.05306,121.52639
Austria,Innsbruck,"2025-01-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l?srsl,AT,Tyrol,"",Innsbruck,47.26266,11.39454
Bulgaria,Sofia,"2025-01-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,BG,"",Sofia-City,Sofia,42.69751,23.32415
United Kingdom,West Bromwich,"2025-02-01",spiritradar,40.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/,GB,England,West Midlands Combined Authority,West Bromwich,52.51868,-1.9945
Estonia,Tallinn,"2025-02-01",whiskybase,17.5,2.0,1,0,0,0,2,https://www.whiskyquartier.de/products/roseisle-12-years-old-the-,EE,"",Harju maakond,Tallinn,59.43696,24.75353
Canada,Montreal,"2025-02-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,,,,,,
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,US,West Virginia,Wood County,Vienna,39.32702,-81.54846
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,US,Virginia,Fairfax County,Vienna,38.90122,-77.26526
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,US,Missouri,Maries County,Vienna,38.18671,-91.94711
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,US,Illinois,Johnson County,Vienna,37.41533,-88.89784
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,US,Georgia,Dooly County,Vienna,32.09156,-83.79545
Austria,Vienna,"2025-02-01",whiskybase,389.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,AT,"","",Vienna,48.20849,16.37208
Austria,Kapfenberg,"2025-02-01",whiskybase,1631.0,10.0,0,1,1,1,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,AT,Styria,Bezirk Bruck-Mürzzuschlag,Kapfenberg,47.44458,15.29331
The Netherlands,Lunteren,"2025-02-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l,NL,Gelderland,"",Lunteren,52.085,5.62222
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,US,California,Tulare County,London,36.47606,-119.44318
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,US,Ohio,Madison County,London,39.88645,-83.44825
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,US,Kentucky,Laurel County,London,37.12898,-84.08326
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,US,Arkansas,Pope County,London,35.32897,-93.25296
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,GB,England,"",London,51.50853,-0.12574
United Kingdom,London,"2025-02-01",direct,0.0,1.0,2,0,0,0,2,https://www.whiskyquartier.de/,CA,Ontario,London,London,42.98339,-81.23304
The Netherlands,Purmerend,"2025-02-01",direct,93.5,2.0,1,0,0,0,2,https://www.whiskyquartier.de/products/classic-cut-2020-0-7l,NL,North Holland,"",Purmerend,52.505,4.95972
Lebanon,"","2025-02-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/laddie-ten-0-7l,IT,Piemont,Torino,"",44.93645,7.54015
