"sess_ctry","sess_loc","datum","sug_platform","session_duration","pages_per_sess","jump_offs","sess_cart_add","sess_co","sess_co_done","sessions","land_pg","country","state","county","name","lat","lng"
Germany,Ludwigshafen am Rhein,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Rhineland-Palatinate,"",Ludwigshafen am Rhein,49.48121,8.44641
Germany,Bielefeld,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,North Rhine-Westphalia,"",Bielefeld,52.03333,8.53333
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Wisconsin,Green Lake County,Berlin,43.96804,-88.94345
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,New Hampshire,Coos County,Berlin,44.46867,-71.18508
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Massachusetts,Worcester County,Berlin,42.3812,-71.63701
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Pennsylvania,Somerset County,Berlin,39.92064,-78.9578
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,New Jersey,Camden County,Berlin,39.79123,-74.92905
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Maryland,Worcester County,Berlin,38.32262,-75.21769
Germany,Berlin,"2025-03-01",meta,40.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,"","",Berlin,52.52437,13.41053
Germany,Saarlouis,"2025-03-01",meta,71.0,4.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Saarland,Landkreis Saarlouis,Saarlouis,49.31366,6.75154
Germany,Pinneberg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/quest-collection-terra-0-7,DE,Schleswig-Holstein,Pinneberg,Pinneberg,53.66732,9.78936
Germany,Frankfurt am Main,"2025-03-01",direct,116.0,4.0,0,0,0,0,1,https://www.whiskyquartier.de/products/birkenhof-fading-hill-ware,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Horb am Neckar,"2025-03-01",meta,55.0,4.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Baden-Württemberg,Landkreis Freudenstadt,Horb am Neckar,48.44423,8.6913
Germany,Koblenz,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Rhineland-Palatinate,"",Koblenz,50.35357,7.57883
Germany,Koblenz,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,CH,Aargau,Bezirk Zurzach,Koblenz,47.60972,8.2375
Germany,Uttenreuth,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/islay,DE,Bavaria,Landkreis Erlangen-Höchstadt,Uttenreuth,49.59675,11.07216
Germany,Rockenhausen,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Rhineland-Palatinate,Donnersbergkreis,Rockenhausen,49.62974,7.82134
Germany,Bonn,"2025-03-01",meta,405.0,13.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,"",Bonn,50.73438,7.09549
Germany,Frankfurt am Main,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Cologne,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Minnesota,Carver County,Cologne,44.77163,-93.78135
Germany,Cologne,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,IT,Lombardy,Brescia,Cologne,45.57862,9.9418
Germany,Nuremberg,"2025-03-01",direct,121.0,9.0,0,0,0,0,1,https://www.whiskyquartier.de/collections/islay-whisky-schottland,,,,,,
Germany,Dessau,"2025-03-01",meta,156.0,7.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR3hUEJNu,DE,Saxony-Anhalt,Dessau-Roßlau,Dessau,51.83864,12.24555
Germany,Nuremberg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,,,,,,
Germany,"","2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,IT,Piemont,Torino,"",44.93645,7.54015
Germany,Halle,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Lower Saxony,Landkreis Holzminden,Halle,51.99122,9.56532
Germany,Halle,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,Kreis Gütersloh,Halle,52.06007,8.36083
Germany,Halle,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,BE,Flemish Brabant,Halle-Vilvoorde,Halle,50.73385,4.23454
Germany,Halle,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,BE,Antwerp,Antwerp,Halle,51.24075,4.64327
Germany,Dettenhausen,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Baden-Württemberg,Landkreis Tübingen,Dettenhausen,48.60758,9.10041
Germany,Dortmund,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,North Rhine-Westphalia,"",Dortmund,51.51494,7.466
Germany,Heusweiler,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Saarland,Regionalverband Saarbrücken,Heusweiler,49.33632,6.93036
Germany,Essen,"2025-03-01",meta,50.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,"",Essen,51.45657,7.01228
Germany,Essen,"2025-03-01",meta,50.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Lower Saxony,Cloppenburg district,Essen,52.72258,7.9371
Germany,Essen,"2025-03-01",meta,50.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,BE,Antwerp,Antwerp,Essen,51.46791,4.46901
Germany,Heusweiler,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,DE,Saarland,Regionalverband Saarbrücken,Heusweiler,49.33632,6.93036
Germany,Erftstadt,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,Rhein-Erft-Kreis,Erftstadt,50.81481,6.79387
Germany,Bayreuth,"2025-03-01",meta,268.0,9.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Bavaria,"",Bayreuth,49.94782,11.57893
Germany,Dahn,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Rhineland-Palatinate,Südwestpfalz,Dahn,49.15098,7.77843
Germany,Munich,"2025-03-01",meta,3.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Bavaria,"",Munich,48.13743,11.57549
Germany,Frankfurt am Main,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Trebur,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Hesse,Kreis Groß-Gerau,Trebur,49.92639,8.40732
Germany,Dortmund,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,DE,North Rhine-Westphalia,"",Dortmund,51.51494,7.466
Germany,Dresden,"2025-03-01",meta,39.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Ohio,Muskingum County,Dresden,40.12146,-82.01069
Germany,Dresden,"2025-03-01",meta,39.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Tennessee,Weakley County,Dresden,36.29145,-88.70811
Germany,Dresden,"2025-03-01",meta,39.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Saxony,"",Dresden,51.05089,13.73832
Germany,Erfurt,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/collections/speyside?fbclid=IwY2xja,DE,Thuringia,"",Erfurt,50.9787,11.03283
Germany,Mannheim,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Baden-Württemberg,"",Mannheim,49.4891,8.46694
Germany,Frankfurt am Main,"2025-03-01",meta,19.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Delmenhorst,"2025-03-01",whiskybase,553.0,4.0,0,0,0,0,1,https://www.whiskyquartier.de/products/dingle-single-cask-the-vil,DE,Lower Saxony,"",Delmenhorst,53.0511,8.63091
Germany,Barmstedt,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGG,DE,Schleswig-Holstein,Pinneberg,Barmstedt,53.79209,9.76739
Germany,Königs Wusterhausen,"2025-03-01",meta,178.0,7.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Brandenburg,Dahme-Spreewald,Königs Wusterhausen,52.30141,13.633
Germany,Griesheim,"2025-03-01",meta,4.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Hesse,Landkreis Darmstadt-Dieburg,Griesheim,49.86085,8.5725
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Wisconsin,Green Lake County,Berlin,43.96804,-88.94345
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New Hampshire,Coos County,Berlin,44.46867,-71.18508
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Massachusetts,Worcester County,Berlin,42.3812,-71.63701
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Pennsylvania,Somerset County,Berlin,39.92064,-78.9578
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New Jersey,Camden County,Berlin,39.79123,-74.92905
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Maryland,Worcester County,Berlin,38.32262,-75.21769
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,"","",Berlin,52.52437,13.41053
Germany,Delmenhorst,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-,DE,Lower Saxony,"",Delmenhorst,53.0511,8.63091
Germany,Frankfurt am Main,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,ZA,Eastern Cape,Amathole District Municipality,Hamburg,-33.29042,27.4747
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Pennsylvania,"",Hamburg,40.55565,-75.98188
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New York,Erie County,Hamburg,42.71589,-78.82948
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New Jersey,Sussex County,Hamburg,41.15343,-74.57627
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Iowa,Fremont County,Hamburg,40.60445,-95.65777
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Arkansas,Ashley County,Hamburg,33.22818,-91.79763
Germany,Hamburg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Hamburg,"",Hamburg,53.55073,9.99302
Germany,Neu-Ulm,"2025-03-01",direct,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/classic-cut-2023-0-7l-kopi,DE,Bavaria,Landkreis Neu-Ulm,Neu-Ulm,48.39279,10.01112
Germany,Heusweiler,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Saarland,Regionalverband Saarbrücken,Heusweiler,49.33632,6.93036
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Wisconsin,Green Lake County,Berlin,43.96804,-88.94345
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New Hampshire,Coos County,Berlin,44.46867,-71.18508
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Massachusetts,Worcester County,Berlin,42.3812,-71.63701
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Pennsylvania,Somerset County,Berlin,39.92064,-78.9578
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,New Jersey,Camden County,Berlin,39.79123,-74.92905
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,US,Maryland,Worcester County,Berlin,38.32262,-75.21769
Germany,Berlin,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,"","",Berlin,52.52437,13.41053
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,ZA,Eastern Cape,Amathole District Municipality,Hamburg,-33.29042,27.4747
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,US,Pennsylvania,"",Hamburg,40.55565,-75.98188
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,US,New York,Erie County,Hamburg,42.71589,-78.82948
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,US,New Jersey,Sussex County,Hamburg,41.15343,-74.57627
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,US,Iowa,Fremont County,Hamburg,40.60445,-95.65777
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,US,Arkansas,Ashley County,Hamburg,33.22818,-91.79763
Germany,Hamburg,"2025-03-01",whiskybase,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/1824-gold-0-7l-kopie,DE,Hamburg,"",Hamburg,53.55073,9.99302
Germany,Cologne,"2025-03-01",meta,28.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwY2xjawJH_5lleHRuA2FlbQEwA,US,Minnesota,Carver County,Cologne,44.77163,-93.78135
Germany,Cologne,"2025-03-01",meta,28.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwY2xjawJH_5lleHRuA2FlbQEwA,IT,Lombardy,Brescia,Cologne,45.57862,9.9418
Germany,Zeithain,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Saxony,Meißen,Zeithain,51.33356,13.33809
Germany,Stuttgart,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Arkansas,Arkansas County,Stuttgart,34.50037,-91.55263
Germany,Stuttgart,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Baden-Württemberg,Stuttgart,Stuttgart,48.78232,9.17702
Germany,Wertheim am Main,"2025-03-01",meta,64.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,,,,,,
Germany,Bremen,"2025-03-01",meta,1551.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Indiana,Marshall County,Bremen,41.44644,-86.14806
Germany,Bremen,"2025-03-01",meta,1551.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Ohio,Fairfield County,Bremen,39.70173,-82.42682
Germany,Bremen,"2025-03-01",meta,1551.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Georgia,Haralson County,Bremen,33.72122,-85.1455
Germany,Bremen,"2025-03-01",meta,1551.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Free Hanseatic City of Bremen,"",Bremen,53.07582,8.80717
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,ZA,Eastern Cape,Amathole District Municipality,Hamburg,-33.29042,27.4747
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,US,Pennsylvania,"",Hamburg,40.55565,-75.98188
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,US,New York,Erie County,Hamburg,42.71589,-78.82948
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,US,New Jersey,Sussex County,Hamburg,41.15343,-74.57627
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,US,Iowa,Fremont County,Hamburg,40.60445,-95.65777
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,US,Arkansas,Ashley County,Hamburg,33.22818,-91.79763
Germany,Hamburg,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/edition-no-6-0-7l?variant=,DE,Hamburg,"",Hamburg,53.55073,9.99302
Germany,Krefeld,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,North Rhine-Westphalia,"",Krefeld,51.33645,6.55381
Germany,Uttenreuth,"2025-03-01",direct,6.0,4.0,0,0,0,0,1,https://www.whiskyquartier.de/products/macallan-folio-8-0-7l?srsl,DE,Bavaria,Landkreis Erlangen-Höchstadt,Uttenreuth,49.59675,11.07216
Germany,Mönchengladbach,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-rare-ca,DE,North Rhine-Westphalia,"",Mönchengladbach,51.18539,6.44172
Germany,Nuremberg,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwY2xjawJIuZtleHRuA2FlbQIxM,,,,,,
Germany,Munich,"2025-03-01",alphabet,16.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/collections/asien?srsltid=AfmBOorx1,DE,Bavaria,"",Munich,48.13743,11.57549
Germany,Bad Neustadt an der Saale,"2025-03-01",meta,69.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Bavaria,Landkreis Rhön-Grabfeld,Bad Neustadt an der Saale,50.32174,10.20673
Germany,Mayen,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/harmony-collection-green-m,DE,Rhineland-Palatinate,Landkreis Mayen-Koblenz,Mayen,50.32797,7.22277
Germany,Chemnitz,"2025-03-01",meta,46.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Saxony,"",Chemnitz,50.8357,12.92922
Germany,Düsseldorf,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,"",Düsseldorf,51.22172,6.77616
Germany,Leipzig,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,DE,Saxony,"",Leipzig,51.33962,12.37129
Germany,Langenfeld,"2025-03-01",direct,148.0,8.0,0,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,DE,Bavaria,Landkreis Neustadt an der Aisch-Bad Windsheim,Langenfeld,49.61667,10.51667
Germany,Langenfeld,"2025-03-01",direct,148.0,8.0,0,0,0,0,1,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7,DE,North Rhine-Westphalia,Kreis Mettmann,Langenfeld,51.10821,6.94831
Germany,Bonn,"2025-03-01",meta,31.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,North Rhine-Westphalia,"",Bonn,50.73438,7.09549
Germany,Frankfurt am Main,"2025-03-01",meta,90.0,3.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Wuppertal,"2025-03-01",meta,1.0,2.0,0,0,0,0,1,https://www.whiskyquartier.de/,DE,North Rhine-Westphalia,"",Wuppertal,51.25627,7.14816
Germany,Munich,"2025-03-01",direct,979.1111,4.7777777,4,0,0,0,9,https://www.whiskyquartier.de/,DE,Bavaria,"",Munich,48.13743,11.57549
Germany,Dresden,"2025-03-01",meta,69.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Ohio,Muskingum County,Dresden,40.12146,-82.01069
Germany,Dresden,"2025-03-01",meta,69.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,US,Tennessee,Weakley County,Dresden,36.29145,-88.70811
Germany,Dresden,"2025-03-01",meta,69.0,5.0,0,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Saxony,"",Dresden,51.05089,13.73832
Germany,Frankfurt am Main,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
Germany,Hagen,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,DE,Lower Saxony,"",Hagen,52.26787,10.52533
Germany,Hagen,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,DE,North Rhine-Westphalia,"",Hagen,51.36081,7.47168
Germany,Hagen,"2025-03-01",alphabet,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/products/glenfiddich-15-years-old-0,DE,Lower Saxony,Landkreis Osnabrück,Hagen,52.19629,7.98041
Germany,Mannheim,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,DE,Baden-Württemberg,"",Mannheim,49.4891,8.46694
Germany,Giessen,"2025-03-01",meta,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGG,NL,North Brabant,"",Giessen,51.79,5.03056
Germany,Frankfurt am Main,"2025-03-01",linkedin,0.0,1.0,1,0,0,0,1,https://www.whiskyquartier.de/,DE,Hesse,"",Frankfurt am Main,50.11552,8.68417
