"datum","sess_ctry","sess_loc","sessions","lng","lat","kontrollland"
"2025-08-01",Germany,Ravensburg,1,9.61062,47.78198,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Denmark,Rønne,1,14.70664,55.10091,DK
"2025-08-01",China,Shanghai,1,121.45806,31.22222,CN
"2025-08-01",Germany,Witten,1,7.35258,51.44362,DE
"2025-08-01",Germany,Rackwitz,3,12.38333,51.43333,DE
"2025-08-01",Germany,Rackwitz,1,12.38333,51.43333,DE
"2025-08-01",Germany,Falkenstein,2,12.48802,49.0975,DE
"2025-08-01",Germany,Trebur,1,8.40732,49.92639,DE
"2025-08-01",Italy,Bologna,1,11.33875,44.49381,IT
"2025-08-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Germany,Leonberg,1,9.01667,48.8,DE
"2025-08-01",Germany,Leonberg,1,12.2852,49.94708,DE
"2025-08-01",Germany,Prenzlau,1,13.86261,53.31625,DE
"2025-08-01",Poland,Katowice,2,19.02754,50.25841,PL
"2025-08-01",Germany,Liebenburg,1,10.43169,52.02176,DE
"2025-08-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Germany,Falkensee,1,13.0927,52.56014,DE
"2025-08-01",Germany,Lohne,1,7.22629,52.49778,DE
"2025-08-01",Germany,Lohne,1,8.2375,52.66625,DE
"2025-08-01",Germany,Falkensee,1,13.0927,52.56014,DE
"2025-08-01",Germany,Potsdam,1,13.06566,52.39886,DE
"2025-08-01",Germany,Potsdam,1,13.06566,52.39886,DE
"2025-08-01",Germany,Potsdam,1,13.06566,52.39886,DE
"2025-08-01",Germany,Lößnitz,1,12.73147,50.62181,DE
"2025-08-01",Germany,Gotha,2,10.70193,50.94823,DE
"2025-08-01",Germany,Lubnjow,1,13.95168,51.86217,DE
"2025-08-01",Germany,Luckau,1,13.70735,51.85245,DE
"2025-08-01",Germany,Wolfratshausen,1,11.42166,47.91289,DE
"2025-08-01",Poland,Jarocin,1,17.50256,51.97266,PL
"2025-08-01",Germany,Gotha,1,10.70193,50.94823,DE
"2025-08-01",Germany,Euskirchen,1,6.78722,50.66057,DE
"2025-08-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-08-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-08-01",Germany,Pattensen,1,9.76436,52.26448,DE
"2025-08-01",Germany,Passau,1,13.43122,48.5665,DE
"2025-08-01",Germany,Passau,1,13.43122,48.5665,DE
"2025-08-01",Germany,Bad Langensalza,1,10.646,51.10771,DE
"2025-08-01",Germany,Bad Langensalza,6,10.646,51.10771,DE
"2025-08-01",Germany,Parsberg,1,11.71834,49.16074,DE
"2025-08-01",Germany,Eisleben Lutherstadt,1,11.54835,51.52754,DE
"2025-08-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-08-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-08-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-08-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-08-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-08-01",Belgium,Oudenaarde,1,3.60891,50.85168,BE
"2025-08-01",Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE
"2025-08-01",Germany,Östringen,1,8.71192,49.21911,DE
"2025-08-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-08-01",Germany,Osterrönfeld,1,9.699,54.29013,DE
"2025-08-01",Germany,Lauda-Königshofen,1,9.70816,49.56526,DE
"2025-08-01",Germany,Osterburg,1,11.75297,52.78721,DE
"2025-08-01",Germany,Osnabrück,1,8.0498,52.27264,DE
"2025-08-01",Germany,Osnabrück,1,8.0498,52.27264,DE
"2025-08-01",Germany,Osnabrück,1,8.0498,52.27264,DE
"2025-08-01",Germany,Lünen,1,7.52872,51.61634,DE
"2025-08-01",Germany,Freudenstadt,1,8.41371,48.46695,DE
"2025-08-01",Germany,Oschatz,1,13.10984,51.30001,DE
"2025-07-01",Denmark,Varde,5,8.48069,55.62112,DK
"2025-07-01",Germany,Frankfurt am Main,2,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,2,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-07-01",Germany,Frankfurt am Main,4,8.68417,50.11552,DE
"2025-07-01",Germany,Bielefeld,1,8.53333,52.03333,DE
"2025-07-01",Germany,Bielefeld,1,8.53333,52.03333,DE
"2025-07-01",Germany,Bietigheim-Bissingen,2,9.11755,48.94407,DE
"2025-07-01",Germany,Bochum,1,7.21648,51.48165,DE
"2025-07-01",Germany,Bodenwerder,1,9.51931,51.97156,DE
"2025-07-01",Germany,Bottrop,1,6.9285,51.52392,DE
"2025-07-01",Germany,Brake (Unterweser),1,8.48333,53.33333,DE
"2025-07-01",Germany,Braunschweig,1,10.52673,52.26594,DE
"2025-07-01",Germany,Flensburg,1,9.43961,54.78431,DE
"2025-07-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-07-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-07-01",Germany,Falkenstein,2,12.37129,50.47788,DE
"2025-07-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-07-01",Germany,Falkenstein,2,12.48802,49.0975,DE
"2025-07-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-07-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-07-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-07-01",Germany,Tauberbischofsheim,7,9.66278,49.62472,DE
"2025-07-01",Germany,Tauberbischofsheim,1,9.66278,49.62472,DE
"2025-07-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-07-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-07-01",Germany,Erlangen,1,11.00783,49.59099,DE
"2025-07-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-07-01",Germany,Erkelenz,1,6.31531,51.07947,DE
"2025-07-01",Germany,Erding,1,11.90686,48.30603,DE
"2025-07-01",Germany,Emmelshausen,1,7.55185,50.15484,DE
"2025-07-01",Germany,Burk,1,10.47891,49.13318,DE
"2025-07-01",Germany,Eichstätt,1,11.19675,48.88854,DE
"2025-07-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-07-01",Germany,Chemnitz,1,12.92922,50.8357,DE
"2025-07-01",Germany,Chemnitz,1,12.92922,50.8357,DE
"2025-07-01",Germany,Cottbus,1,14.32888,51.75769,DE
"2025-07-01",Germany,Dachau,1,11.43402,48.26,DE
"2025-07-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-07-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-07-01",Germany,Stuttgart,3,9.17702,48.78232,DE
"2025-07-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-07-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-07-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-07-01",Germany,Dingolshausen,1,10.39032,49.9071,DE
"2025-07-01",Germany,Detmold,1,8.87318,51.93855,DE
"2025-07-01",Germany,Detmold,1,8.87318,51.93855,DE
"2025-07-01",Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR
"2025-07-01",Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR
"2025-07-01",Israel,Tel Aviv,2,34.78057,32.08088,IL
"2025-07-01",Israel,Tel Aviv,1,34.78057,32.08088,IL
"2025-07-01",Hungary,Budapest,1,19.04045,47.49835,HU
"2025-07-01",Germany,Stegaurach,1,10.84385,49.86543,DE
"2025-07-01",Germany,Stegaurach,1,10.84385,49.86543,DE
"2025-07-01",Germany,Stapelfeld,1,10.21667,53.6,DE
"2025-07-01",Germany,Springe,2,9.55416,52.20845,DE
"2025-07-01",Germany,Sindelfingen,1,9.01667,48.7,DE
"2025-07-01",Germany,Sindelfingen,1,9.01667,48.7,DE
"2025-07-01",Germany,Sindelfingen,1,9.01667,48.7,DE
"2025-07-01",Georgia,Batumi,1,41.63392,41.64228,GE
"2025-07-01",Germany,Schwerin,1,11.41316,53.62937,DE
"2025-07-01",Germany,Schwerin,1,11.41316,53.62937,DE
"2025-07-01",Germany,Schwerin,1,11.41316,53.62937,DE
"2025-07-01",Germany,Schwalmtal,1,6.26667,51.21667,DE
"2025-07-01",Germany,Schwalmtal,1,9.21667,50.68333,DE
"2025-07-01",France,Lavilledieu,1,4.45314,44.57545,FR
"2025-07-01",France,Lyon,1,4.84671,45.74846,FR
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Slovakia,Bratislava,1,17.10674,48.14816,SK
"2025-07-01",Canada,Québec,1,-71.21454,46.81228,CA
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Finland,Helsinki,1,24.93545,60.16952,FI
"2025-07-01",Spain,Valladolid,1,-4.72372,41.65518,ES
"2025-07-01",Switzerland,Frauenfeld,1,8.89893,47.55776,CH
"2025-07-01",Denmark,Brønderslev,1,9.94102,57.27021,DK
"2025-07-01",Denmark,Esbjerg,1,8.45187,55.47028,DK
"2025-07-01",Germany,Rochlitz,1,12.79754,51.05007,DE
"2025-07-01",Germany,Rimpar,1,9.95705,49.85692,DE
"2025-07-01",Germany,Ravensburg,1,9.61062,47.78198,DE
"2025-07-01",Slovakia,Nitra,1,18.08453,48.30763,SK
"2025-07-01",Germany,Rackwitz,5,12.38333,51.43333,DE
"2025-07-01",Germany,Rackwitz,1,12.38333,51.43333,DE
"2025-07-01",Germany,Rackwitz,4,12.38333,51.43333,DE
"2025-07-01",Germany,Rackwitz,1,12.38333,51.43333,DE
"2025-07-01",Germany,Rackwitz,2,12.38333,51.43333,DE
"2025-07-01",Denmark,Varde,9,8.48069,55.62112,DK
"2025-07-01",Denmark,Varde,2,8.48069,55.62112,DK
"2025-07-01",Denmark,Varde,1,8.48069,55.62112,DK
"2025-07-01",Denmark,Vojens,5,9.30603,55.24639,DK
"2025-07-01",Germany,Hagen,1,10.52533,52.26787,DE
"2025-07-01",Germany,Hagen,1,10.52533,52.26787,DE
"2025-07-01",Germany,Peißenberg,1,11.0699,47.80466,DE
"2025-07-01",Germany,Peine,1,10.2352,52.31928,DE
"2025-07-01",Sweden,Karlstad,1,13.50357,59.3793,SE
"2025-07-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-07-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-07-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-07-01",Germany,Östringen,1,8.71192,49.21911,DE
"2025-07-01",Cyprus,Limassol,1,33.03794,34.68406,CY
"2025-07-01",Germany,Offenbach,1,8.76647,50.10061,DE
"2025-07-01",Germany,Oelde,1,8.14724,51.8289,DE
"2025-07-01",Germany,Oelde,1,8.14724,51.8289,DE
"2025-07-01",Germany,Aalen,3,10.0933,48.83777,DE
"2025-07-01",Sweden,Norrköping,1,16.1826,58.59419,SE
"2025-07-01",Germany,Norderstedt,1,9.98041,53.6859,DE
"2025-07-01",Germany,Nidderau,1,8.86704,50.23805,DE
"2025-07-01",Sweden,Örebro,1,15.2066,59.27412,SE
"2025-07-01",Germany,Neumarkt in der Oberpfalz,3,11.46278,49.28028,DE
"2025-07-01",Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE
"2025-07-01",Germany,Alfter,1,7.01667,50.73333,DE
"2025-07-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,9,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-07-01",Austria,Götzis,1,9.63306,47.33306,AT
"2025-07-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-07-01",Germany,Aue,1,12.70657,50.59034,DE
"2025-07-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-07-01",Portugal,Porto,1,-8.61099,41.14961,PT
"2025-07-01",Germany,Miesbach,2,11.83382,47.78903,DE
"2025-07-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-07-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-07-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-07-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-07-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-07-01",Germany,Bad Langensalza,1,10.646,51.10771,DE
"2025-07-01",Germany,Magdeburg,1,11.62916,52.12773,DE
"2025-07-01",Slovakia,Banská Bystrica,1,19.15349,48.73946,SK
"2025-07-01",Slovakia,Banská Bystrica,1,19.15349,48.73946,SK
"2025-07-01",Germany,Bad Reichenhall,1,12.87819,47.72947,DE
"2025-07-01",Germany,Leverkusen,1,6.98432,51.0303,DE
"2025-07-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-07-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-07-01",Bulgaria,Yambol,1,26.5,42.48333,BG
"2025-07-01",Germany,Leinfelden-Echterdingen,1,9.16809,48.69406,DE
"2025-07-01",Germany,Bad Tölz,1,11.5589,47.76111,DE
"2025-07-01",Germany,Bad Windsheim,1,10.41539,49.50274,DE
"2025-07-01",Germany,Bargteheide,1,10.26695,53.72856,DE
"2025-07-01",Germany,Bargteheide,1,10.26695,53.72856,DE
"2025-07-01",Germany,Kulmbach,1,11.45032,50.10068,DE
"2025-07-01",Germany,Beindersheim,1,8.31944,49.56056,DE
"2025-07-01",Germany,Beindersheim,1,8.31944,49.56056,DE
"2025-07-01",Germany,Kitzingen,1,10.15072,49.73973,DE
"2025-07-01",Germany,Bergen auf Rügen,1,13.43349,54.41823,DE
"2025-07-01",Germany,Karlsruhe,1,8.40444,49.00937,DE
"2025-07-01",Slovakia,Banská Bystrica,1,19.15349,48.73946,SK
"2025-07-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-07-01",Germany,Heiligenhafen,1,10.98022,54.36964,DE
"2025-07-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-07-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-07-01",Germany,Waltershausen,1,10.55791,50.89827,DE
"2025-07-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-07-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-07-01",Germany,Wabern,1,9.35,51.1,DE
"2025-07-01",Germany,Hagen,1,7.98041,52.19629,DE
"2025-07-01",Germany,Hagen,1,7.98041,52.19629,DE
"2025-07-01",Germany,Völklingen,1,6.85873,49.25162,DE
"2025-07-01",Germany,Vlotho,1,8.85996,52.1653,DE
"2025-07-01",Germany,Hagen,1,7.47168,51.36081,DE
"2025-07-01",Germany,Hagen,1,7.47168,51.36081,DE
"2025-07-01",Germany,Grevenbroich,1,6.5827,51.09102,DE
"2025-07-01",Germany,Goch,1,6.15895,51.67873,DE
"2025-07-01",Germany,Gladbeck,1,6.98593,51.57077,DE
"2025-07-01",Bulgaria,Plovdiv,2,24.75,42.15,BG
"2025-07-01",Germany,Uetersen,1,9.66394,53.68769,DE
"2025-07-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-07-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-07-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-07-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-07-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-07-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-07-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-07-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-07-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-07-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-07-01",Germany,Fulda,1,9.67518,50.55162,DE
"2025-07-01",India,Salem,1,78.15538,11.65376,IN
"2025-06-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-06-01",Bulgaria,Varna,1,27.91667,43.21667,BG
"2025-06-01",Slovakia,Bratislava,1,17.10674,48.14816,SK
"2025-06-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-06-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-06-01",Germany,Passau,1,13.43122,48.5665,DE
"2025-06-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-06-01",Germany,Burgthann,7,11.31154,49.35202,DE
"2025-06-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-06-01",Germany,Dahn,1,7.77843,49.15098,DE
"2025-06-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-06-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-06-01",Belgium,Brussels,1,4.34878,50.85045,BE
"2025-06-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-06-01",Slovenia,Maribor,1,15.64667,46.55472,SI
"2025-06-01",Germany,Halle,1,8.36083,52.06007,DE
"2025-06-01",Germany,Neumarkt in der Oberpfalz,4,11.46278,49.28028,DE
"2025-06-01",Poland,Solec Kujawski,1,18.22572,53.08371,PL
"2025-06-01",Germany,Kitzingen,1,10.15072,49.73973,DE
"2025-06-01",Germany,Herten,1,7.14387,51.59638,DE
"2025-06-01",Germany,Potsdam,2,13.06566,52.39886,DE
"2025-06-01",Hungary,Budapest,1,19.04045,47.49835,HU
"2025-06-01",Germany,Kirchhain,4,8.92806,50.8272,DE
"2025-06-01",Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE
"2025-06-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-06-01",Cyprus,Nicosia,1,33.3642,35.17531,CY
"2025-06-01",Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE
"2025-06-01",Germany,Frankfurt am Main,3,8.68417,50.11552,DE
"2025-06-01",Germany,Postbauer-Heng,1,11.35722,49.30528,DE
"2025-06-01",Canada,Beauharnois,1,-73.8725,45.31341,CA
"2025-06-01",Germany,Erlangen,1,11.00783,49.59099,DE
"2025-06-01",Romania,Bucharest,1,26.10626,44.43225,RO
"2025-06-01",Romania,Bucharest,1,26.10626,44.43225,RO
"2025-06-01",Romania,Bucharest,1,26.10626,44.43225,RO
"2025-06-01",Germany,Halle,1,9.56532,51.99122,DE
"2025-06-01",Germany,Bad Oeynhausen,1,8.80365,52.20699,DE
"2025-06-01",Germany,Heinsberg,1,6.0998,51.06358,DE
"2025-06-01",Germany,Dietfurt,5,11.58624,49.03578,DE
"2025-06-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-06-01",Switzerland,Payerne,2,6.93817,46.82192,CH
"2025-06-01",Germany,Erlangen,1,11.00783,49.59099,DE
"2025-06-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-06-01",Germany,Hamburg,5,9.99302,53.55073,DE
"2025-06-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-06-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-06-01",Switzerland,Rorschach,2,9.4903,47.478,CH
"2025-06-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-06-01",Belarus,Minsk,1,27.56667,53.9,BY
"2025-06-01",Belarus,Minsk,1,27.56667,53.9,BY
"2025-06-01",Germany,Hohenwarthe,2,11.71528,52.22968,DE
"2025-06-01",Denmark,Varde,8,8.48069,55.62112,DK
"2025-06-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-06-01",Denmark,Varde,1,8.48069,55.62112,DK
"2025-06-01",Portugal,Lisbon,1,-9.13333,38.71667,PT
"2025-06-01",Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR
"2025-06-01",Germany,Mötzingen,1,8.77447,48.5332,DE
"2025-06-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-06-01",Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR
"2025-06-01",Slovenia,Maribor,2,15.64667,46.55472,SI
"2025-06-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-06-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-06-01",Germany,Lemgo,1,8.89901,52.02786,DE
"2025-06-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-06-01",Germany,Alzey,1,8.11513,49.74657,DE
"2025-06-01",Germany,Regensburg,1,12.10161,49.01513,DE
"2025-06-01",Germany,Remscheid,1,7.1925,51.17983,DE
"2025-06-01",Germany,Altomünster,1,11.25691,48.38767,DE
"2025-06-01",Poland,Warsaw,1,21.01178,52.22977,PL
"2025-06-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-06-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-06-01",Germany,Remscheid,1,7.1925,51.17983,DE
"2025-06-01",Germany,Jüchen,1,6.5,51.1,DE
"2025-06-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-06-01",Germany,Heidelberg,1,8.69079,49.40768,DE
"2025-06-01",Germany,Frankfurt am Main,3,8.68417,50.11552,DE
"2025-06-01",Belarus,Minsk,1,27.56667,53.9,BY
"2025-06-01",Germany,Bad Grund,1,10.23694,51.81021,DE
"2025-06-01",Germany,Ober-Mörlen,1,8.69087,50.3735,DE
"2025-06-01",Germany,Wuppertal,1,7.14816,51.25627,DE
"2025-06-01",Belarus,Minsk,1,27.56667,53.9,BY
"2025-06-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-06-01",Germany,Dietfurt,1,11.58624,49.03578,DE
"2025-06-01",Germany,Erfurt,1,11.03283,50.9787,DE
"2025-05-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-05-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-05-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-05-01",Slovakia,Nitra,1,18.08453,48.30763,SK
"2025-05-01",Germany,Osnabrück,1,8.0498,52.27264,DE
"2025-05-01",Czechia,Pardubice,1,15.77659,50.04075,CZ
"2025-05-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-05-01",Germany,Bürstadt,1,8.45936,49.64266,DE
"2025-05-01",Germany,Burk,1,10.47891,49.13318,DE
"2025-05-01",Germany,Filderstadt,1,9.22049,48.65698,DE
"2025-05-01",Germany,Dietersheim,1,10.54074,49.55631,DE
"2025-05-01",Germany,Erlangen,1,11.00783,49.59099,DE
"2025-05-01",Germany,Hohenwarthe,1,11.71528,52.22968,DE
"2025-05-01",Germany,Hohenwarthe,1,11.71528,52.22968,DE
"2025-05-01",Germany,Hohenwarthe,2,11.71528,52.22968,DE
"2025-05-01",Germany,Passau,1,13.43122,48.5665,DE
"2025-05-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-05-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-05-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-05-01",Germany,Grünstadt,1,8.16279,49.56302,DE
"2025-05-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-05-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-05-01",Germany,Poing,1,11.81863,48.17004,DE
"2025-05-01",Lithuania,Vilnius,1,25.2798,54.68916,LT
"2025-05-01",Australia,Sydney,1,151.20732,-33.86785,AU
"2025-05-01",Ukraine,Dnipro,1,35.04066,48.46664,UA
"2025-05-01",Latvia,Riga,1,24.10589,56.946,LV
"2025-05-01",Switzerland,Rorschach,1,9.4903,47.478,CH
"2025-05-01",Germany,Falkenstein,2,12.48802,49.0975,DE
"2025-05-01",Germany,Falkenstein,2,12.37129,50.47788,DE
"2025-05-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-05-01",Germany,Wandlitz,1,13.45799,52.74196,DE
"2025-05-01",Germany,Happurg,1,11.47119,49.49372,DE
"2025-05-01",Germany,Forchheim,1,7.7,48.16667,DE
"2025-05-01",Germany,Forchheim,1,11.05877,49.71754,DE
"2025-05-01",Germany,Braunschweig,1,10.52673,52.26594,DE
"2025-05-01",Germany,Frankenberg,1,13.04011,50.91297,DE
"2025-05-01",Germany,Frankenberg,1,8.80077,51.0589,DE
"2025-05-01",Germany,Hamm,1,10.05742,53.55487,DE
"2025-05-01",Germany,Hamm,1,7.82089,51.68033,DE
"2025-05-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-05-01",Germany,Dahn,1,7.77843,49.15098,DE
"2025-05-01",Germany,Ulm,1,9.99155,48.39841,DE
"2025-05-01",Germany,Dahn,1,7.77843,49.15098,DE
"2025-05-01",Germany,Munich,3,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Kitzingen,1,10.15072,49.73973,DE
"2025-05-01",Ukraine,Dnipro,1,35.04066,48.46664,UA
"2025-05-01",Germany,Pottenstein,1,11.40784,49.77131,DE
"2025-05-01",Ireland,Wicklow,1,-6.04944,52.975,IE
"2025-05-01",Germany,Dachau,1,11.43402,48.26,DE
"2025-05-01",Germany,Pottenstein,1,11.40784,49.77131,DE
"2025-05-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-05-01",Germany,Mainz,1,8.2791,49.98419,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-05-01",Germany,Mainz,1,8.2791,49.98419,DE
"2025-05-01",Cyprus,Larnaca,1,33.6233,34.92291,CY
"2025-05-01",Thailand,Bangkok,1,100.50144,13.75398,TH
"2025-05-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-05-01",Germany,Würzburg,1,9.95121,49.79391,DE
"2025-05-01",Germany,Frankfurt am Main,2,8.68417,50.11552,DE
"2025-05-01",Germany,Oldenburg,1,8.21467,53.14118,DE
"2025-05-01",Germany,Nördlingen,1,10.48868,48.85122,DE
"2025-05-01",Latvia,Riga,2,24.10589,56.946,LV
"2025-05-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-04-01",Germany,Isny,1,10.03857,47.6926,DE
